img_path,task,activity,id,F,O,T,E,R,C,name
../data/outputs/test1/activity1/94fd1-70979.jpg,bookleta,activity1,94fd1-70979,,1.0,2.0,8.0,,2,blind
../data/outputs/test1/activity1/94fd1-71172.jpg,bookleta,activity1,94fd1-71172,,1.0,1.0,0.0,,2,the pot hole
../data/outputs/test1/activity1/94fd1-71304.jpg,bookleta,activity1,94fd1-71304,,1.0,0.0,0.0,,2,wall/molecules
../data/outputs/test1/activity1/94fd1-71367.jpg,bookleta,activity1,94fd1-71367,,1.0,,4.0,,2,smiling
../data/outputs/test1/activity1/94fd1-71556.jpg,bookleta,activity1,94fd1-71556,,1.0,2.0,4.0,,2,the sunflower who grew
../data/outputs/test1/activity1/94fd1-71561.jpg,bookleta,activity1,94fd1-71561,,,2.0,2.0,,2,where's the  pear
../data/outputs/test1/activity1/94fd1-71607.jpg,bookleta,activity1,94fd1-71607,,1.0,1.0,2.0,,2,gauche
../data/outputs/test1/activity1/94fd1-71727.jpg,bookleta,activity1,94fd1-71727,,1.0,2.0,0.0,,1,creative
../data/outputs/test1/activity1/9508e-63939.jpg,bookleta,activity1,9508e-63939,,1.0,0.0,1.0,,2,a tree
../data/outputs/test1/activity1/9508e-67218.jpg,bookleta,activity1,9508e-67218,,0.0,2.0,5.0,,2,your egg is cooked
../data/outputs/test1/activity1/9508e-73129.jpg,bookleta,activity1,9508e-73129,,1.0,3.0,35.0,,2,regenaration of life
../data/outputs/test1/activity1/99a7c-74570_UM.jpg,bookleta,activity1,99a7c-74570_UM,,1.0,2.0,29.0,,2,
../data/outputs/test1/activity1/9b50a-53802.jpg,bookleta,activity1,9b50a-53802,,1.0,3.0,15.0,,,
../data/outputs/test1/activity1/9b50a-55311.jpg,bookleta,activity1,9b50a-55311,,1.0,3.0,9.0,,,
../data/outputs/test1/activity1/9b50a-68972.jpg,bookleta,activity1,9b50a-68972,,1.0,0.0,30.0,,,the shoe
../data/outputs/test1/activity1/9b50a-70858.jpg,bookleta,activity1,9b50a-70858,,1.0,3.0,21.0,,,rise of new life
../data/outputs/test1/activity1/9b50a-72094.jpg,bookleta,activity1,9b50a-72094,,0.0,2.0,,,,humpties
../data/outputs/test1/activity1/9b50a-73111.jpg,bookleta,activity1,9b50a-73111,,1.0,2.0,30.0,,,thanksgiving
../data/outputs/test1/activity1/9b50a-74025.jpg,bookleta,activity1,9b50a-74025,,1.0,2.0,14.0,,,magical lake
../data/outputs/test1/activity1/9b50a-74551.jpg,bookleta,activity1,9b50a-74551,,0.0,3.0,27.0,,,a decision
../data/outputs/test1/activity1/9b50a-74661.jpg,bookleta,activity1,9b50a-74661,,0.0,1.0,6.0,,,happy
../data/outputs/test1/activity1/9b50a-75096.jpg,bookleta,activity1,9b50a-75096,,1.0,1.0,14.0,,,beary the bear
../data/outputs/test1/activity1/9b50a-75191.jpg,bookleta,activity1,9b50a-75191,,1.0,2.0,32.0,,,domestic beast
../data/outputs/test1/activity1/9b50a-75245.jpg,bookleta,activity1,9b50a-75245,,1.0,2.0,25.0,,,little mouse
../data/outputs/test1/activity1/9b50a-75826.jpg,bookleta,activity1,9b50a-75826,,1.0,2.0,27.0,,,million dollar potato
../data/outputs/test1/activity1/9b50a-76502.jpg,bookleta,activity1,9b50a-76502,,1.0,2.0,5.0,,,egg in hand
../data/outputs/test1/activity1/9b50a-76613.jpg,bookleta,activity1,9b50a-76613,,1.0,3.0,77.0,,,bow wow wow- yippy
../data/outputs/test1/activity1/9cf64-52578.jpg,bookleta,activity1,9cf64-52578,,1.0,2.0,5.0,,2,the biggest flower
../data/outputs/test1/activity1/9cf64-75197.jpg,bookleta,activity1,9cf64-75197,,1.0,3.0,22.0,,1,spot the dog
../data/outputs/test1/activity1/9cf64-75262.jpg,bookleta,activity1,9cf64-75262,,1.0,3.0,6.0,,1,the world's biggest ant
../data/outputs/test1/activity1/9cf64-76063.jpg,bookleta,activity1,9cf64-76063,,1.0,3.0,6.0,,2,how flowers grow
../data/outputs/test1/activity1/9cf64-76418.jpg,bookleta,activity1,9cf64-76418,,0.0,2.0,9.0,,2,humpty dumpty
../data/outputs/test1/activity1/9cf64-77532.jpg,bookleta,activity1,9cf64-77532,,1.0,0.0,1.0,,1,
../data/outputs/test1/activity1/9cf64-77650.jpg,bookleta,activity1,9cf64-77650,,,,,,,
../data/outputs/test1/activity1/9cf64-77814.jpg,bookleta,activity1,9cf64-77814,,1.0,1.0,6.0,,1,mr potato 
../data/outputs/test1/activity1/9cf64-78213.jpg,bookleta,activity1,9cf64-78213,,1.0,2.0,5.0,,2,the big eye ant
../data/outputs/test1/activity1/9cf64-78250.jpg,bookleta,activity1,9cf64-78250,,1.0,3.0,12.0,,2,
../data/outputs/test1/activity1/9cf64-78281.jpg,bookleta,activity1,9cf64-78281,,1.0,3.0,16.0,,2,a running rodent
../data/outputs/test1/activity1/9cf64-78388.jpg,bookleta,activity1,9cf64-78388,,1.0,3.0,8.0,,1,diva in disguise
../data/outputs/test1/activity1/9cf64-78607.jpg,bookleta,activity1,9cf64-78607,,1.0,2.0,34.0,,2,beautiful peacock
../data/outputs/test1/activity1/9cf64-79099.jpg,bookleta,activity1,9cf64-79099,,1.0,3.0,21.0,,2,bringing art to life
../data/outputs/test1/activity1/9cf64-79631.jpg,bookleta,activity1,9cf64-79631,,,1.0,6.0,,,
../data/outputs/test1/activity1/a2181-66368_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity1,a2181-66368_UM_TTCT Post ASS SS2011 EoL2,,0.0,,1.0,,2,cooking egg
../data/outputs/test1/activity1/3d919-78031.jpg,bookleta,activity1,3d919-78031,,1.0,3.0,15.0,,2,St thomas: A Haven of Bays
../data/outputs/test1/activity1/a718a-41315.jpg,bookleta,activity1,a718a-41315,,1.0,1.0,14.0,,2,queen bee
../data/outputs/test1/activity1/a718a-64533.jpg,bookleta,activity1,a718a-64533,,1.0,3.0,18.0,,2,little peculiar chicken
../data/outputs/test1/activity1/a718a-71277.jpg,bookleta,activity1,a718a-71277,,1.0,3.0,7.0,,2,a sunflower brings the best weather 
../data/outputs/test1/activity1/a718a-71369.jpg,bookleta,activity1,a718a-71369,,1.0,2.0,4.0,,1,see spot run
../data/outputs/test1/activity1/a718a-71682.jpg,bookleta,activity1,a718a-71682,,1.0,3.0,21.0,,2,the evolution of mindy the butterfly
../data/outputs/test1/activity1/a718a-72441.jpg,bookleta,activity1,a718a-72441,,1.0,3.0,8.0,,2,a butterfly blossom
../data/outputs/test1/activity1/a718a-73697.jpg,bookleta,activity1,a718a-73697,,1.0,0.0,2.0,,1,volcano
../data/outputs/test1/activity1/a718a-75273.jpg,bookleta,activity1,a718a-75273,,0.0,2.0,2.0,,1,a rotten egg in a jar on coaster to prove the myth
../data/outputs/test1/activity1/a718a-75689.jpg,bookleta,activity1,a718a-75689,,1.0,3.0,22.0,,2,Gods among US
../data/outputs/test1/activity1/a718a-77577.jpg,bookleta,activity1,a718a-77577,,1.0,1.0,3.0,,1,star lotus
../data/outputs/test1/activity1/a718a-78380.jpg,bookleta,activity1,a718a-78380,,1.0,3.0,19.0,,2,the birds & bees
../data/outputs/test1/activity1/a718a-78470.jpg,bookleta,activity1,a718a-78470,,1.0,2.0,1.0,,1,brave new world
../data/outputs/test1/activity1/a718a-78555.jpg,bookleta,activity1,a718a-78555,,1.0,1.0,31.0,,2,arrogance
../data/outputs/test1/activity1/b02df-RD-NS134711.jpg,bookleta,activity1,b02df-RD-NS134711,,,,,,,black egg salad
../data/outputs/test1/activity1/b02df-RD-NS472011.jpg,bookleta,activity1,b02df-RD-NS472011,,1.0,1.0,2.0,,2,the beautiful  flower
../data/outputs/test1/activity1/a718a-79811.jpg,bookleta,activity1,a718a-79811,,1.0,3.0,12.0,,2,frunal crab
../data/outputs/test1/activity1/b238c-63435.jpg,bookleta,activity1,b238c-63435,,1.0,1.0,11.0,,1,spring turkey
../data/outputs/test1/activity1/b238c-66404.jpg,bookleta,activity1,b238c-66404,1.0,1.0,2.0,5.0,,2,island breeze
../data/outputs/test1/activity1/b238c-70576.jpg,bookleta,activity1,b238c-70576,,0.0,2.0,9.0,,1,alien just chilling
../data/outputs/test1/activity1/b238c-75211.jpg,bookleta,activity1,b238c-75211,,1.0,3.0,16.0,,2,humpty dumpty pt two
../data/outputs/test1/activity1/b238c-75288.jpg,bookleta,activity1,b238c-75288,,0.0,2.0,2.0,,0,the egg inside the egg
../data/outputs/test1/activity1/b238c-75417.jpg,bookleta,activity1,b238c-75417,,1.0,3.0,12.0,,2,potato head road kill
../data/outputs/test1/activity1/b238c-76327.jpg,bookleta,activity1,b238c-76327,,1.0,2.0,12.0,,2,the flower shop
../data/outputs/test1/activity1/b238c-77060.jpg,bookleta,activity1,b238c-77060,,0.0,3.0,14.0,,2,chocolate
../data/outputs/test1/activity1/b238c-77589.jpg,bookleta,activity1,b238c-77589,,1.0,3.0,20.0,,2,bird's eye view of the world: food is very important 
../data/outputs/test1/activity1/b238c-77637.jpg,bookleta,activity1,b238c-77637,,0.0,3.0,8.0,,1,hungry shyba (my dog)
../data/outputs/test1/activity1/b238c-77751.jpg,bookleta,activity1,b238c-77751,,1.0,2.0,6.0,,1,Effect of toxic waste on the environment
../data/outputs/test1/activity1/b238c-77873.jpg,bookleta,activity1,b238c-77873,,1.0,3.0,7.0,,2,seeing through anothers eye
../data/outputs/test1/activity1/b238c-78282.jpg,bookleta,activity1,b238c-78282,,1.0,2.0,13.0,,2,potato story
../data/outputs/test1/activity1/b238c-78781.jpg,bookleta,activity1,b238c-78781,,1.0,2.0,15.0,,2,bandet bunny
../data/outputs/test1/activity1/b238c-80492.jpg,bookleta,activity1,b238c-80492,,0.0,3.0,27.0,,2,"""humpty alexander dumpty"": The Bad Egg"
../data/outputs/test1/activity1/b238c-80537.jpg,bookleta,activity1,b238c-80537,,1.0,3.0,15.0,,2,taking a cool fly across the ocean
../data/outputs/test1/activity1/b560a-68528_Unmatched.jpg,bookleta,activity1,b560a-68528_Unmatched,,1.0,3.0,24.0,,,dogs cry too
../data/outputs/test1/activity1/b560a-68617_Unmatched.jpg,bookleta,activity1,b560a-68617_Unmatched,,1.0,3.0,27.0,,,summer time
../data/outputs/test1/activity1/b560a-70449_Unmatched.jpg,bookleta,activity1,b560a-70449_Unmatched,,1.0,2.0,13.0,,,life
../data/outputs/test1/activity1/b560a-73113_Unmatched.jpg,bookleta,activity1,b560a-73113_Unmatched,,1.0,3.0,22.0,,,the hungry
../data/outputs/test1/activity1/b560a-74943_Unmatched.jpg,bookleta,activity1,b560a-74943_Unmatched,,0.0,3.0,35.0,,,the boiling
../data/outputs/test1/activity1/b560a-76805_Unmatched.jpg,bookleta,activity1,b560a-76805_Unmatched,,1.0,2.0,20.0,,,the black shell
../data/outputs/test1/activity1/b560a-76952_Unmatched.jpg,bookleta,activity1,b560a-76952_Unmatched,,0.0,3.0,18.0,,,the celebration
../data/outputs/test1/activity1/bb3e3-RD-AM-4811.jpg,bookleta,activity1,bb3e3-RD-AM-4811,,,0.0,4.0,,2,emptying universe
../data/outputs/test1/activity1/bb3e3-RD-AR-4811.jpg,bookleta,activity1,bb3e3-RD-AR-4811,,,,,,,the black meteor
../data/outputs/test1/activity1/bb3e3-RD-FM-4811.jpg,bookleta,activity1,bb3e3-RD-FM-4811,,,3.0,4.0,,2,it came from above
../data/outputs/test1/activity1/bb3e3-RD-KW-4811.jpg,bookleta,activity1,bb3e3-RD-KW-4811,,,2.0,2.0,,2,fruit
../data/outputs/test1/activity1/bb3e3-RD-SL-4811.jpg,bookleta,activity1,bb3e3-RD-SL-4811,,,,,,,the funny koala
../data/outputs/test1/activity1/bcb6d-66091.jpg,bookleta,activity1,bcb6d-66091,,0.0,3.0,13.0,,2,mother's love
../data/outputs/test1/activity1/bcb6d-66158.jpg,bookleta,activity1,bcb6d-66158,,1.0,3.0,34.0,,1,
../data/outputs/test1/activity1/bcb6d-69886.jpg,bookleta,activity1,bcb6d-69886,,1.0,3.0,17.0,,1,a crab on the island
../data/outputs/test1/activity1/bcb6d-71024.jpg,bookleta,activity1,bcb6d-71024,,,,,,,the dreaming bear
../data/outputs/test1/activity1/bcb6d-71559.jpg,bookleta,activity1,bcb6d-71559,,0.0,3.0,48.0,,2,tearing mr. egg 
../data/outputs/test1/activity1/bcb6d-72978.jpg,bookleta,activity1,bcb6d-72978,,1.0,3.0,4.0,,2,bear picnic
../data/outputs/test1/activity1/bcb6d-73331.jpg,bookleta,activity1,bcb6d-73331,,1.0,3.0,10.0,,2,D
../data/outputs/test1/activity1/bcb6d-74052.jpg,bookleta,activity1,bcb6d-74052,,1.0,3.0,11.0,,2,miss shirley
../data/outputs/test1/activity1/bcb6d-74221.jpg,bookleta,activity1,bcb6d-74221,,1.0,3.0,10.0,,2,bristing
../data/outputs/test1/activity1/bcb6d-74311.jpg,bookleta,activity1,bcb6d-74311,,1.0,3.0,35.0,,2,the darkness
../data/outputs/test1/activity1/bcb6d-74317.jpg,bookleta,activity1,bcb6d-74317,,1.0,3.0,13.0,,2,buddy
../data/outputs/test1/activity1/bcb6d-74668.jpg,bookleta,activity1,bcb6d-74668,,1.0,3.0,29.0,,2,edge of the wave
../data/outputs/test1/activity1/bcb6d-75830.jpg,bookleta,activity1,bcb6d-75830,,1.0,3.0,10.0,,2,
../data/outputs/test1/activity1/bcb6d-76049.jpg,bookleta,activity1,bcb6d-76049,,1.0,1.0,11.0,,1,flower
../data/outputs/test1/activity1/bcb6d-76895.jpg,bookleta,activity1,bcb6d-76895,,1.0,3.0,3.0,,1,happy puppy
../data/outputs/test1/activity1/bcb6d-77017.jpg,bookleta,activity1,bcb6d-77017,,1.0,3.0,19.0,,,
../data/outputs/test1/activity1/c433b-34179.jpg,bookleta,activity1,c433b-34179,,1.0,3.0,6.0,,2,the moment of conception
../data/outputs/test1/activity1/c433b-73874.jpg,bookleta,activity1,c433b-73874,,,,,,,my big day
../data/outputs/test1/activity1/c433b-74844.jpg,bookleta,activity1,c433b-74844,,1.0,2.0,12.0,,2,
../data/outputs/test1/activity1/c433b-75435.jpg,bookleta,activity1,c433b-75435,,1.0,2.0,36.0,,2,rat glue trap
../data/outputs/test1/activity1/c433b-75440.jpg,bookleta,activity1,c433b-75440,,0.0,8.0,10.0,,1,the cracked egg
../data/outputs/test1/activity1/c433b-76472.jpg,bookleta,activity1,c433b-76472,,1.0,1.0,7.0,,2,garbage 
../data/outputs/test1/activity1/c433b-76574.jpg,bookleta,activity1,c433b-76574,,1.0,3.0,23.0,,2,nature
../data/outputs/test1/activity1/c6e72-74137.jpg,bookleta,activity1,c6e72-74137,,1.0,3.0,15.0,,2,
../data/outputs/test1/activity1/c6e72-74748.jpg,bookleta,activity1,c6e72-74748,,1.0,3.0,24.0,,2,autumns
../data/outputs/test1/activity1/c6e72-74881.jpg,bookleta,activity1,c6e72-74881,,1.0,3.0,4.0,,2,
../data/outputs/test1/activity1/c6e72-75726.jpg,bookleta,activity1,c6e72-75726,,1.0,3.0,6.0,,2,rock in top 
../data/outputs/test1/activity1/cc508-75269.jpg,bookleta,activity1,cc508-75269,,1.0,2.0,10.0,,1,drink
../data/outputs/test1/activity1/cc508-76542.jpg,bookleta,activity1,cc508-76542,,1.0,2.0,20.0,,1,lucky
../data/outputs/test1/activity1/cc508-78319.jpg,bookleta,activity1,cc508-78319,,1.0,1.0,3.0,,1,the vortex
../data/outputs/test1/activity1/ce6fd-14011.jpg,bookleta,activity1,ce6fd-14011,,1.0,2.0,20.0,,2,my hat is fierce
../data/outputs/test1/activity1/ce6fd-16460.jpg,bookleta,activity1,ce6fd-16460,,0.0,1.0,16.0,,2,bozo the clown
../data/outputs/test1/activity1/ce6fd-49588.jpg,bookleta,activity1,ce6fd-49588,,1.0,2.0,28.0,,2,the hungry baby chick
../data/outputs/test1/activity1/ce6fd-54313.jpg,bookleta,activity1,ce6fd-54313,,1.0,3.0,24.0,,2,out wiht my dog nick
../data/outputs/test1/activity1/ce6fd-67081.jpg,bookleta,activity1,ce6fd-67081,,0.0,2.0,2.0,,2,the woman with an egg nose
../data/outputs/test1/activity1/ce6fd-74872.jpg,bookleta,activity1,ce6fd-74872,,0.0,3.0,4.0,,2,
../data/outputs/test1/activity1/ce6fd-75760.jpg,bookleta,activity1,ce6fd-75760,,1.0,2.0,16.0,,2,tumor growing
../data/outputs/test1/activity1/ce6fd-77207.jpg,bookleta,activity1,ce6fd-77207,,1.0,3.0,7.0,,0,
../data/outputs/test1/activity1/ce6fd-77978.jpg,bookleta,activity1,ce6fd-77978,,1.0,2.0,19.0,,2,
../data/outputs/test1/activity1/ce6fd-78295.jpg,bookleta,activity1,ce6fd-78295,,0.0,1.0,12.0,,2,well nested
../data/outputs/test1/activity1/ce6fd-78483.jpg,bookleta,activity1,ce6fd-78483,,1.0,2.0,8.0,,2,the spotted butterfly
../data/outputs/test1/activity1/ce6fd-78726.jpg,bookleta,activity1,ce6fd-78726,,1.0,1.0,0.0,,0,the meteor
../data/outputs/test1/activity1/ce6fd-78864.jpg,bookleta,activity1,ce6fd-78864,,1.0,3.0,11.0,,22,
../data/outputs/test1/activity1/d5183-67226.jpg,bookleta,activity1,d5183-67226,,1.0,3.0,4.0,,1,
../data/outputs/test1/activity1/d5183-70338.jpg,bookleta,activity1,d5183-70338,,1.0,1.0,14.0,,2,the vaccum
../data/outputs/test1/activity1/d5183-71277.jpg,bookleta,activity1,d5183-71277,,1.0,2.0,4.0,,2,the sun flower
../data/outputs/test1/activity1/d5183-73791.jpg,bookleta,activity1,d5183-73791,,0.0,3.0,39.0,,2,out of this 
../data/outputs/test1/activity1/d5183-74059.jpg,bookleta,activity1,d5183-74059,,1.0,2.0,21.0,,2,ninja
../data/outputs/test1/activity1/d5183-74193.jpg,bookleta,activity1,d5183-74193,,1.0,2.0,16.0,,2,the roach
../data/outputs/test1/activity1/d5183-74248.jpg,bookleta,activity1,d5183-74248,,,,,,,
../data/outputs/test1/activity1/d5183-74429.jpg,bookleta,activity1,d5183-74429,,1.0,3.0,40.0,,2,
../data/outputs/test1/activity1/d5183-74634.jpg,bookleta,activity1,d5183-74634,,1.0,3.0,8.0,,2,my sparkling eye
../data/outputs/test1/activity1/d5183-74836.jpg,bookleta,activity1,d5183-74836,,1.0,0.0,8.0,,2,
../data/outputs/test1/activity1/d5183-75857.jpg,bookleta,activity1,d5183-75857,,1.0,3.0,27.0,,2,the great silly
../data/outputs/test1/activity1/d5183-75925.jpg,bookleta,activity1,d5183-75925,,1.0,2.0,4.0,,2,skipping rocks
../data/outputs/test1/activity1/d5183-76524.jpg,bookleta,activity1,d5183-76524,,1.0,3.0,8.0,,2,superman saves the day
../data/outputs/test1/activity1/d5c10-68972.jpg,bookleta,activity1,d5c10-68972,,1.0,3.0,8.0,,1,
../data/outputs/test1/activity1/d5c10-70858.jpg,bookleta,activity1,d5c10-70858,,0.0,3.0,0.0,,1,hope of life
../data/outputs/test1/activity1/d5c10-73111.jpg,bookleta,activity1,d5c10-73111,,1.0,3.0,20.0,,2,
../data/outputs/test1/activity1/d5c10-74025.jpg,bookleta,activity1,d5c10-74025,,1.0,2.0,15.0,,2,the lonely butterfly
../data/outputs/test1/activity1/d5c10-74370.jpg,bookleta,activity1,d5c10-74370,,,,,,,
../data/outputs/test1/activity1/d5c10-75191.jpg,bookleta,activity1,d5c10-75191,,0.0,1.0,12.0,,1,get out
../data/outputs/test1/activity1/d5c10-75245.jpg,bookleta,activity1,d5c10-75245,,1.0,3.0,14.0,,2,the mouse and moon
../data/outputs/test1/activity1/d5c10-76502.jpg,bookleta,activity1,d5c10-76502,,1.0,0.0,10.0,,2,sceen
../data/outputs/test1/activity1/b560a-77250_Unmatched.jpg,bookleta,activity1,b560a-77250_Unmatched,,1.0,3.0,0.0,,,apocolypse
../data/outputs/test1/activity1/d9583-66934.jpg,bookleta,activity1,d9583-66934,,0.0,3.0,9.0,,2,rio's nest
../data/outputs/test1/activity1/d9583-69730.jpg,bookleta,activity1,d9583-69730,,1.0,3.0,7.0,,1,one quacky day
../data/outputs/test1/activity1/d9583-75038.jpg,bookleta,activity1,d9583-75038,,1.0,3.0,13.0,,2,mr. bombastic
../data/outputs/test1/activity1/d9583-75903.jpg,bookleta,activity1,d9583-75903,,1.0,3.0,6.0,,1,Who woon jump fuss
../data/outputs/test1/activity1/dbfa7-08011.jpg,bookleta,activity1,dbfa7-08011,,1.0,2.0,27.0,,2,turn ups
../data/outputs/test1/activity1/dbfa7-67159.jpg,bookleta,activity1,dbfa7-67159,,1.0,2.0,3.0,,0,the
../data/outputs/test1/activity1/dbfa7-69221.jpg,bookleta,activity1,dbfa7-69221,,1.0,3.0,3.0,,1,behind the blossom
../data/outputs/test1/activity1/dbfa7-73294.jpg,bookleta,activity1,dbfa7-73294,,1.0,2.0,13.0,,1,silly black nosed dog
../data/outputs/test1/activity1/dbfa7-77803.jpg,bookleta,activity1,dbfa7-77803,,1.0,2.0,14.0,,2,sunny
../data/outputs/test1/activity1/dbfa7-77942.jpg,bookleta,activity1,dbfa7-77942,,1.0,1.0,10.0,,2,big pun
../data/outputs/test1/activity1/dbfa7-77966.jpg,bookleta,activity1,dbfa7-77966,,1.0,2.0,10.0,,2,the traveling
../data/outputs/test1/activity1/dbfa7-78120.jpg,bookleta,activity1,dbfa7-78120,,1.0,3.0,9.0,,2,living
../data/outputs/test1/activity1/dbfa7-78234.jpg,bookleta,activity1,dbfa7-78234,,1.0,3.0,2.0,,1,the hunched back worm
../data/outputs/test1/activity1/dbfa7-78393.jpg,bookleta,activity1,dbfa7-78393,,0.0,1.0,10.0,,1,egg nose
../data/outputs/test1/activity1/dbfa7-78460.jpg,bookleta,activity1,dbfa7-78460,,,,,,,rocket
../data/outputs/test1/activity1/dbfa7-78523.jpg,bookleta,activity1,dbfa7-78523,,1.0,3.0,4.0,,1,the imperfect flower
../data/outputs/test1/activity1/dbfa7-79083.jpg,bookleta,activity1,dbfa7-79083,,0.0,1.0,2.0,,0,the face of the unidentified
../data/outputs/test1/activity1/dbfa7-79095.jpg,bookleta,activity1,dbfa7-79095,,1.0,3.0,2.0,,0,the fruit of knowledge
../data/outputs/test1/activity1/dbfa7-79307.jpg,bookleta,activity1,dbfa7-79307,,0.0,2.0,5.0,,0,the day I lost 
../data/outputs/test1/activity1/dbfa7-80025.jpg,bookleta,activity1,dbfa7-80025,,0.0,3.0,4.0,,,
../data/outputs/test1/activity1/dbfa7-80132.jpg,bookleta,activity1,dbfa7-80132,,,,,,,easter egg
../data/outputs/test1/activity1/dee97-61628.jpg,bookleta,activity1,dee97-61628,,1.0,1.0,2.0,,2,
../data/outputs/test1/activity1/ea193-72318.jpg,bookleta,activity1,ea193-72318,,0.0,2.0,8.0,,1,see me
../data/outputs/test1/activity1/ea193-72950.jpg,bookleta,activity1,ea193-72950,,1.0,3.0,31.0,,2,
../data/outputs/test1/activity1/ea193-74506.jpg,bookleta,activity1,ea193-74506,,1.0,3.0,5.0,,1,a world
../data/outputs/test1/activity1/ea193-74741.jpg,bookleta,activity1,ea193-74741,,1.0,2.0,20.0,,2,fruit basket
../data/outputs/test1/activity1/ea193-74745.jpg,bookleta,activity1,ea193-74745,,1.0,3.0,11.0,,2,the tree
../data/outputs/test1/activity1/ea193-74945.jpg,bookleta,activity1,ea193-74945,,1.0,1.0,7.0,,2,hey arnold
../data/outputs/test1/activity1/ea193-75426.jpg,bookleta,activity1,ea193-75426,,1.0,2.0,2.0,,2,my cardboard telescope
../data/outputs/test1/activity1/ea193-75590.jpg,bookleta,activity1,ea193-75590,,1.0,2.0,9.0,,2,educator's tool
../data/outputs/test1/activity1/ea193-75617.jpg,bookleta,activity1,ea193-75617,,1.0,2.0,15.0,,2,great black ant
../data/outputs/test1/activity1/ea193-76893.jpg,bookleta,activity1,ea193-76893,,1.0,2.0,62.0,,2,
../data/outputs/test1/activity1/fd6d5-71624.jpg,bookleta,activity1,fd6d5-71624,,1.0,1.0,5.0,,2,volcano
../data/outputs/test1/activity1/fd6d5-73152.jpg,bookleta,activity1,fd6d5-73152,,1.0,1.0,6.0,,2,funny food
../data/outputs/test1/activity1/fd6d5-RD-AM-4811.jpg,bookleta,activity1,fd6d5-RD-AM-4811,,,2.0,4.0,,2,emptying universe
../data/outputs/test1/activity1/fd6d5-RD-AR-4811.jpg,bookleta,activity1,fd6d5-RD-AR-4811,,,1.0,5.0,,2,the black meteor
../data/outputs/test1/activity1/fd6d5-RD-FM-4811.jpg,bookleta,activity1,fd6d5-RD-FM-4811,,,3.0,4.0,,2,it came from above
../data/outputs/test1/activity1/fd6d5-RD-KW-4811.jpg,bookleta,activity1,fd6d5-RD-KW-4811,,,2.0,2.0,,2,fruits
../data/outputs/test1/activity1/fd6d5-RD-SL-4811.jpg,bookleta,activity1,fd6d5-RD-SL-4811,,,,,,2,the funny koala
../data/outputs/test1/activity2a/060f1-1175.jpg,bookleta,activity2a,060f1-1175,1.0,0.0,1.0,10.0,2.0,1,the beach
